sample,true,geodesic_tasks,geodesic_order,geodesic_ok,stock_tasks,stock_order,stock_ok,geodesic_precision,geodesic_recall,geodesic_f1,geodesic_jaccard,geodesic_hallucination,geodesic_omission,stock_precision,stock_recall,stock_f1,stock_jaccard,stock_hallucination,stock_omission
161,claim_rewards|swap,deposit|borrow|swap|add_liquidity|claim_rewards,claim_rewards|swap|deposit|borrow|add_liquidity,0,deposit|swap|add_liquidity,swap|deposit|add_liquidity,0,0.4,1.0,0.5714285714285715,0.4,0.6,0.0,0.3333333333333333,0.5,0.4,0.25,0.6666666666666666,0.5
162,deposit|add_liquidity,deposit|borrow|swap|add_liquidity|remove_liquidity,remove_liquidity|deposit|add_liquidity|swap|borrow,0,swap|add_liquidity,add_liquidity|swap,0,0.4,1.0,0.5714285714285715,0.4,0.6,0.0,0.5,0.5,0.5,0.3333333333333333,0.5,0.5
163,deposit|repay|add_liquidity,deposit|withdraw|borrow|repay|add_liquidity|remove_liquidity|claim_rewards,borrow|deposit|repay|add_liquidity|withdraw|remove_liquidity|claim_rewards,0,deposit|repay|add_liquidity,deposit|repay|add_liquidity,1,0.42857142857142855,1.0,0.6,0.42857142857142855,0.5714285714285714,0.0,1.0,1.0,1.0,1.0,0.0,0.0
164,deposit|repay|swap,deposit|repay|swap|add_liquidity,deposit|repay|swap|add_liquidity,0,deposit|repay|swap,deposit|repay|swap,1,0.75,1.0,0.8571428571428571,0.75,0.25,0.0,1.0,1.0,1.0,1.0,0.0,0.0
165,borrow|claim_rewards,withdraw|borrow|repay|swap|add_liquidity|remove_liquidity|claim_rewards,remove_liquidity|borrow|repay|claim_rewards|withdraw|add_liquidity|swap,0,borrow,borrow,0,0.2857142857142857,1.0,0.4444444444444445,0.2857142857142857,0.7142857142857143,0.0,1.0,0.5,0.6666666666666666,0.5,0.0,0.5
166,withdraw|deposit|remove_liquidity,deposit|withdraw|borrow|repay|add_liquidity|remove_liquidity,borrow|withdraw|deposit|repay|remove_liquidity|add_liquidity,0,withdraw,withdraw,0,0.5,1.0,0.6666666666666666,0.5,0.5,0.0,1.0,0.3333333333333333,0.5,0.3333333333333333,0.0,0.6666666666666666
167,add_liquidity|borrow,withdraw|borrow|repay|swap|add_liquidity|remove_liquidity|claim_rewards,remove_liquidity|repay|add_liquidity|withdraw|borrow|swap|claim_rewards,0,withdraw|repay|claim_rewards,repay|withdraw|claim_rewards,0,0.2857142857142857,1.0,0.4444444444444445,0.2857142857142857,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,1.0,1.0
168,repay|deposit,deposit|borrow|repay|add_liquidity|claim_rewards,add_liquidity|claim_rewards|repay|deposit|borrow,0,deposit|borrow|repay|claim_rewards,claim_rewards|repay|deposit|borrow,0,0.4,1.0,0.5714285714285715,0.4,0.6,0.0,0.5,1.0,0.6666666666666666,0.5,0.5,0.0
169,swap|withdraw|borrow,withdraw|borrow|repay|swap|claim_rewards,withdraw|borrow|swap|repay|claim_rewards,0,withdraw|borrow,withdraw|borrow,0,0.6,1.0,0.7499999999999999,0.6,0.4,0.0,1.0,0.6666666666666666,0.8,0.6666666666666666,0.0,0.3333333333333333
170,borrow,deposit|withdraw|borrow|swap,withdraw|deposit|borrow|swap,0,deposit|withdraw|borrow,withdraw|deposit|borrow,0,0.25,1.0,0.4,0.25,0.75,0.0,0.3333333333333333,1.0,0.5,0.3333333333333333,0.6666666666666666,0.0
171,swap,deposit|withdraw|repay|swap|claim_rewards,withdraw|claim_rewards|deposit|swap|repay,0,repay|swap|claim_rewards,claim_rewards|swap|repay,0,0.2,1.0,0.33333333333333337,0.2,0.8,0.0,0.3333333333333333,1.0,0.5,0.3333333333333333,0.6666666666666666,0.0
172,claim_rewards|repay|add_liquidity,deposit|withdraw|repay|swap|add_liquidity|claim_rewards,withdraw|claim_rewards|swap|deposit|repay|add_liquidity,0,deposit|repay|add_liquidity|claim_rewards,claim_rewards|deposit|repay|add_liquidity,0,0.5,1.0,0.6666666666666666,0.5,0.5,0.0,0.75,1.0,0.8571428571428571,0.75,0.25,0.0
173,borrow,deposit|withdraw|borrow|repay|swap|add_liquidity|remove_liquidity|claim_rewards,claim_rewards|remove_liquidity|deposit|borrow|add_liquidity|swap|withdraw|repay,0,deposit|borrow|swap|add_liquidity,deposit|borrow|add_liquidity|swap,0,0.125,1.0,0.2222222222222222,0.125,0.875,0.0,0.25,1.0,0.4,0.25,0.75,0.0
174,borrow|repay|withdraw,deposit|withdraw|borrow|repay|swap|add_liquidity|remove_liquidity,add_liquidity|borrow|swap|remove_liquidity|repay|withdraw|deposit,0,withdraw|borrow|repay|swap|remove_liquidity,borrow|swap|remove_liquidity|repay|withdraw,0,0.42857142857142855,1.0,0.6,0.42857142857142855,0.5714285714285714,0.0,0.6,1.0,0.7499999999999999,0.6,0.4,0.0
175,add_liquidity|repay,deposit|withdraw|borrow|repay|add_liquidity|remove_liquidity|claim_rewards,claim_rewards|add_liquidity|remove_liquidity|repay|deposit|borrow|withdraw,0,add_liquidity,add_liquidity,0,0.2857142857142857,1.0,0.4444444444444445,0.2857142857142857,0.7142857142857143,0.0,1.0,0.5,0.6666666666666666,0.5,0.0,0.5
176,repay|swap,deposit|withdraw|repay|swap|remove_liquidity|claim_rewards,deposit|repay|swap|withdraw|remove_liquidity|claim_rewards,0,repay|swap,repay|swap,1,0.3333333333333333,1.0,0.5,0.3333333333333333,0.6666666666666666,0.0,1.0,1.0,1.0,1.0,0.0,0.0
177,deposit,deposit|withdraw|borrow|repay|add_liquidity|remove_liquidity,borrow|repay|deposit|remove_liquidity|withdraw|add_liquidity,0,deposit|withdraw|borrow|repay|add_liquidity,borrow|repay|deposit|withdraw|add_liquidity,0,0.16666666666666666,1.0,0.2857142857142857,0.16666666666666666,0.8333333333333334,0.0,0.2,1.0,0.33333333333333337,0.2,0.8,0.0
178,claim_rewards|swap,deposit|repay|swap|add_liquidity|claim_rewards,repay|claim_rewards|swap|deposit|add_liquidity,0,deposit|repay|claim_rewards,repay|claim_rewards|deposit,0,0.4,1.0,0.5714285714285715,0.4,0.6,0.0,0.3333333333333333,0.5,0.4,0.25,0.6666666666666666,0.5
179,swap|withdraw|repay,withdraw|borrow|repay|swap|add_liquidity|remove_liquidity,swap|remove_liquidity|withdraw|repay|borrow|add_liquidity,0,withdraw|repay|swap|remove_liquidity,swap|remove_liquidity|withdraw|repay,0,0.5,1.0,0.6666666666666666,0.5,0.5,0.0,0.75,1.0,0.8571428571428571,0.75,0.25,0.0
180,claim_rewards|repay|add_liquidity,deposit|borrow|repay|swap|add_liquidity|remove_liquidity|claim_rewards,borrow|swap|claim_rewards|repay|deposit|add_liquidity|remove_liquidity,0,deposit|borrow|repay|swap|remove_liquidity|claim_rewards,borrow|swap|claim_rewards|repay|deposit|remove_liquidity,0,0.42857142857142855,1.0,0.6,0.42857142857142855,0.5714285714285714,0.0,0.3333333333333333,0.6666666666666666,0.4444444444444444,0.2857142857142857,0.6666666666666666,0.3333333333333333
181,borrow|remove_liquidity|swap,borrow|swap|add_liquidity|remove_liquidity|claim_rewards,claim_rewards|borrow|add_liquidity|remove_liquidity|swap,0,borrow,borrow,0,0.6,1.0,0.7499999999999999,0.6,0.4,0.0,1.0,0.3333333333333333,0.5,0.3333333333333333,0.0,0.6666666666666666
182,borrow|claim_rewards,deposit|withdraw|borrow|swap|add_liquidity|remove_liquidity|claim_rewards,deposit|remove_liquidity|withdraw|borrow|swap|claim_rewards|add_liquidity,0,withdraw|borrow|swap|claim_rewards,withdraw|borrow|swap|claim_rewards,0,0.2857142857142857,1.0,0.4444444444444445,0.2857142857142857,0.7142857142857143,0.0,0.5,1.0,0.6666666666666666,0.5,0.5,0.0
183,claim_rewards,deposit|withdraw|borrow|repay|swap|remove_liquidity|claim_rewards,swap|remove_liquidity|deposit|claim_rewards|withdraw|borrow|repay,0,deposit|remove_liquidity|claim_rewards,remove_liquidity|deposit|claim_rewards,0,0.14285714285714285,1.0,0.25,0.14285714285714285,0.8571428571428571,0.0,0.3333333333333333,1.0,0.5,0.3333333333333333,0.6666666666666666,0.0
184,remove_liquidity|repay,withdraw|repay|swap|add_liquidity|remove_liquidity|claim_rewards,swap|claim_rewards|remove_liquidity|withdraw|repay|add_liquidity,0,repay|swap|add_liquidity|remove_liquidity,swap|remove_liquidity|repay|add_liquidity,0,0.3333333333333333,1.0,0.5,0.3333333333333333,0.6666666666666666,0.0,0.5,1.0,0.6666666666666666,0.5,0.5,0.0
185,remove_liquidity|deposit|claim_rewards,deposit|borrow|repay|swap|add_liquidity|remove_liquidity|claim_rewards,borrow|repay|remove_liquidity|deposit|claim_rewards|add_liquidity|swap,0,remove_liquidity,remove_liquidity,0,0.42857142857142855,1.0,0.6,0.42857142857142855,0.5714285714285714,0.0,1.0,0.3333333333333333,0.5,0.3333333333333333,0.0,0.6666666666666666
186,repay|withdraw,deposit|withdraw|repay,repay|withdraw|deposit,0,withdraw,withdraw,0,0.6666666666666666,1.0,0.8,0.6666666666666666,0.3333333333333333,0.0,1.0,0.5,0.6666666666666666,0.5,0.0,0.5
187,repay|withdraw,withdraw|repay|swap|add_liquidity|claim_rewards,add_liquidity|repay|claim_rewards|withdraw|swap,0,withdraw|repay|add_liquidity|claim_rewards,add_liquidity|repay|claim_rewards|withdraw,0,0.4,1.0,0.5714285714285715,0.4,0.6,0.0,0.5,1.0,0.6666666666666666,0.5,0.5,0.0
188,withdraw|repay|deposit,deposit|withdraw|repay|swap|remove_liquidity|claim_rewards,remove_liquidity|withdraw|repay|claim_rewards|swap|deposit,0,deposit|withdraw|repay|swap,withdraw|repay|swap|deposit,0,0.5,1.0,0.6666666666666666,0.5,0.5,0.0,0.75,1.0,0.8571428571428571,0.75,0.25,0.0
189,borrow,withdraw|borrow|swap|add_liquidity|remove_liquidity|claim_rewards,add_liquidity|borrow|swap|claim_rewards|withdraw|remove_liquidity,0,withdraw|borrow|swap|remove_liquidity|claim_rewards,borrow|swap|claim_rewards|withdraw|remove_liquidity,0,0.16666666666666666,1.0,0.2857142857142857,0.16666666666666666,0.8333333333333334,0.0,0.2,1.0,0.33333333333333337,0.2,0.8,0.0
190,add_liquidity|deposit|swap,deposit|withdraw|borrow|swap|add_liquidity|remove_liquidity|claim_rewards,borrow|remove_liquidity|add_liquidity|claim_rewards|deposit|swap|withdraw,0,deposit|withdraw|borrow|swap|add_liquidity|claim_rewards,borrow|add_liquidity|claim_rewards|deposit|swap|withdraw,0,0.42857142857142855,1.0,0.6,0.42857142857142855,0.5714285714285714,0.0,0.5,1.0,0.6666666666666666,0.5,0.5,0.0
191,borrow|remove_liquidity|swap,deposit|withdraw|borrow|repay|swap|remove_liquidity,repay|borrow|remove_liquidity|swap|deposit|withdraw,0,withdraw|borrow|remove_liquidity,borrow|remove_liquidity|withdraw,0,0.5,1.0,0.6666666666666666,0.5,0.5,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,0.3333333333333333
192,withdraw,withdraw|borrow|repay|remove_liquidity|claim_rewards,repay|withdraw|borrow|remove_liquidity|claim_rewards,0,withdraw|borrow|repay,repay|withdraw|borrow,0,0.2,1.0,0.33333333333333337,0.2,0.8,0.0,0.3333333333333333,1.0,0.5,0.3333333333333333,0.6666666666666666,0.0
193,borrow|claim_rewards,deposit|withdraw|borrow|repay|swap|add_liquidity|claim_rewards,borrow|claim_rewards|deposit|repay|withdraw|swap|add_liquidity,0,deposit|swap,deposit|swap,0,0.2857142857142857,1.0,0.4444444444444445,0.2857142857142857,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,1.0,1.0
194,withdraw|add_liquidity,withdraw|borrow|repay|swap|add_liquidity|remove_liquidity|claim_rewards,borrow|remove_liquidity|withdraw|add_liquidity|claim_rewards|swap|repay,0,withdraw|borrow|add_liquidity|remove_liquidity,borrow|remove_liquidity|withdraw|add_liquidity,0,0.2857142857142857,1.0,0.4444444444444445,0.2857142857142857,0.7142857142857143,0.0,0.5,1.0,0.6666666666666666,0.5,0.5,0.0
195,withdraw,withdraw|borrow|repay|remove_liquidity|claim_rewards,claim_rewards|withdraw|remove_liquidity|repay|borrow,0,remove_liquidity,remove_liquidity,0,0.2,1.0,0.33333333333333337,0.2,0.8,0.0,0.0,0.0,0.0,0.0,1.0,1.0
196,claim_rewards,withdraw|borrow|swap|add_liquidity|claim_rewards,claim_rewards|swap|borrow|withdraw|add_liquidity,0,swap|claim_rewards,claim_rewards|swap,0,0.2,1.0,0.33333333333333337,0.2,0.8,0.0,0.5,1.0,0.6666666666666666,0.5,0.5,0.0
197,borrow|claim_rewards|deposit,deposit|withdraw|borrow|repay|swap|remove_liquidity|claim_rewards,remove_liquidity|borrow|withdraw|repay|swap|claim_rewards|deposit,0,deposit|withdraw|borrow|repay|swap,borrow|withdraw|repay|swap|deposit,0,0.42857142857142855,1.0,0.6,0.42857142857142855,0.5714285714285714,0.0,0.4,0.6666666666666666,0.5,0.3333333333333333,0.6,0.3333333333333333
198,remove_liquidity|add_liquidity,withdraw|borrow|repay|swap|add_liquidity|remove_liquidity|claim_rewards,borrow|remove_liquidity|withdraw|swap|add_liquidity|repay|claim_rewards,0,repay|swap|add_liquidity|remove_liquidity,remove_liquidity|swap|add_liquidity|repay,0,0.2857142857142857,1.0,0.4444444444444445,0.2857142857142857,0.7142857142857143,0.0,0.5,1.0,0.6666666666666666,0.5,0.5,0.0
199,claim_rewards,borrow|repay|swap|add_liquidity|remove_liquidity|claim_rewards,repay|add_liquidity|borrow|claim_rewards|remove_liquidity|swap,0,borrow|swap|add_liquidity|claim_rewards,add_liquidity|borrow|claim_rewards|swap,0,0.16666666666666666,1.0,0.2857142857142857,0.16666666666666666,0.8333333333333334,0.0,0.25,1.0,0.4,0.25,0.75,0.0
200,add_liquidity|borrow,deposit|withdraw|borrow|repay|swap|add_liquidity|claim_rewards,deposit|withdraw|add_liquidity|borrow|swap|claim_rewards|repay,0,borrow|repay|add_liquidity,add_liquidity|borrow|repay,0,0.2857142857142857,1.0,0.4444444444444445,0.2857142857142857,0.7142857142857143,0.0,0.6666666666666666,1.0,0.8,0.6666666666666666,0.3333333333333333,0.0
